Dim1,Dim2,Dim3,Val
battery,p78,2030,-632.8857165
battery,p78,2035,-1721.662295
battery,p78,2040,-4228.777955
battery,p78,2045,-20235.76791
battery,p78,2050,-254946.9489
battery,p79,2030,-4036.117912
battery,p79,2035,-185426.1713
battery,p79,2040,-604325.0011
battery,p79,2045,-877291.8054
battery,p79,2050,-1268755.695
battery,p80,2014,-945.2655196
battery,p80,2016,-756.6487822
battery,p80,2018,-455.7201095
battery,p80,2020,-241.9075552
battery,p80,2022,-3312.951117
battery,p80,2024,-28821.40931
battery,p80,2026,-45914.51949
battery,p80,2028,-64261.65466
battery,p80,2030,-49716.83172
battery,p80,2035,-563613.2211
battery,p80,2040,-1315786.022
battery,p80,2045,-801219.9729
battery,p80,2050,-655418.9566
battery,p81,2040,-626833.471
battery,p81,2045,-440248.2534
battery,p81,2050,-334999.1487
battery,p82,2030,-15764.5282
battery,p82,2035,-43169.11122
battery,p82,2040,-91002.19502
battery,p82,2045,-104624.4918
battery,p82,2050,-432483.9701
battery,p83,2030,-16696.17262
battery,p83,2035,-274359.7043
battery,p83,2040,-600115.7715
battery,p83,2045,-552049.4544
battery,p83,2050,-758859.8977
battery,p84,2035,-274799.821
battery,p84,2040,-344665.1714
battery,p84,2045,-249091.7545
battery,p84,2050,-741856.3925
battery,p85,2035,-71859.61406
battery,p85,2040,-630169.7598
battery,p85,2045,-372560.465
battery,p85,2050,-1382611.902
battery,p86,2035,-7634.559529
battery,p86,2040,-399375.6307
battery,p86,2045,-466530.7799
battery,p86,2050,-815237.9994
battery,p87,2035,-94858.4048
battery,p87,2040,-662649.7731
battery,p87,2045,-378475.3953
battery,p87,2050,-813692.0443
battery,p88,2040,-771.2986098
battery,p88,2045,-12645.14082
battery,p88,2050,-41976.02037
battery,p89,2018,-6.917647059
battery,p89,2020,-6.917647059
battery,p89,2022,-78.92579534
battery,p89,2024,-6.917647059
battery,p89,2026,-31.04745699
battery,p89,2028,-447.1545768
battery,p89,2030,-236.9473505
battery,p89,2035,-52196.69553
battery,p89,2040,-1242498.02
battery,p89,2045,-1992071.105
battery,p89,2050,-1905710.175
battery,p90,2035,-38285.8752
battery,p90,2040,-766369.6085
battery,p90,2045,-745856.0241
battery,p90,2050,-1998134.279
battery,p91,2035,-15479.74473
battery,p91,2040,-86687.77663
battery,p91,2045,-200454.7618
battery,p91,2050,-413000.731
