"Dim1","Dim2","Dim3","Val"
"battery","p51","2050",-1755273.27653822
"battery","p52","2040",-35370.9328874659
"battery","p52","2045",-89173.4078882919
"battery","p52","2050",-135108.636815554
"battery","p53","2030",-238685.035915497
"battery","p53","2035",-234871.975838987
"battery","p53","2040",-844130.187465541
"battery","p53","2045",-1234723.21615975
"battery","p53","2050",-1963050.68514877
"battery","p54","2012",-394.331404897663
"battery","p54","2014",-330.036911207392
"battery","p54","2016",-464.04975144562
"battery","p54","2018",-691.868043243243
"battery","p54","2020",-691.868043243243
"battery","p54","2022",-16.7618175626096
"battery","p54","2024",-691.868043243243
"battery","p54","2026",-656.443816216216
"battery","p54","2028",-12242.0007694121
"battery","p54","2030",-12739.6041615345
"battery","p54","2035",-26944.0874513107
"battery","p54","2040",-75400.8977186622
"battery","p54","2045",-296467.527123592
"battery","p54","2050",-343340.289449458
"battery","p55","2030",-131.031746899841
"battery","p55","2045",-219260.386358932
"battery","p55","2050",-759740.753860089
"battery","p56","2030",-17878.576736156
"battery","p56","2035",-60504.4225601842
"battery","p56","2040",-83151.2741824619
